enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
21,2005,12.881,5.58,6.695,12.881,6.695,19.86,15.84,11.37,36.84,10.8,9.01,0,12.474,2.815,2.008,3.725,1.474,0.087,0.533,0.046,0.464,41.598,2.35,3.335,0.195,2.98,30.81,30.16,2.33,122.53,12.1,0.88,0.072,0.019,0.668,0.561
21,2006,12.241,5.16,6.459,12.241,6.459,19.95,16.66,9.82,0.31,9.89,10.79,0,12.312,2.712,1.834,3.568,1.022,0.062,0.523,0.032,0.474,43.359,0.58,3.522,0.212,3.32,30.47,29.7,2.55,109.91,12.29,0.88,0.071,0.02,0.743,0.664
21,2007,12.189,3.89,5.837,12.189,5.837,17.79,15.54,9.67,-0.77,8.73,7.72,0,12.345,2.498,1.681,3.377,1.073,0.258,0.44,0.113,0.557,42.858,-2.21,3.472,0.23,3.76,31.38,30.55,2.93,97.03,11.95,0.88,0.073,0.022,0.861,0.667
21,2008,14.403,4.56,6.369,14.403,6.369,21.27,18.52,11.15,24.43,9.94,6.39,4.51,12.389,2.717,1.77,3.817,0.837,0.255,0.444,0.113,0.552,44.578,0.7,3.598,0.211,3.8,29.74,28.51,2.57,96,12.8,0.88,0.068,0.022,0.812,0.725
21,2009,11.303,5.09,5.091,11.345,5.1,17.27,14.98,3.17,-35.9,8.4,7.6,4.72,12.723,2.488,1.521,3.589,1.179,0.222,0.456,0.101,0.54,42.601,1.1,3.348,0.275,3.82,31.25,30.58,3.15,95.49,11.94,0.87,0.073,0.018,0.703,0.598
21,2010,12.497,5.53,5.691,12.583,5.708,19.49,16.37,6.28,37.48,9.61,6.55,5.05,12.767,2.665,1.672,3.798,2.213,0.2,0.455,0.091,0.541,43.46,1.01,3.404,0.266,0,30.59,29.64,-0.95,0,12.31,0.87,0.071,0.014,0.508,0.379
21,2011,12.807,4.51,5.781,12.847,5.79,21.05,17.56,8.97,16.11,10.56,6.65,5.37,12.569,2.743,1.644,3.772,2.146,0.179,0.448,0.08,0.53,44.195,0.84,3.516,0.271,0,29.32,28.82,-0.5,0,12.67,0.87,0.069,0.015,0.529,0.403
21,2012,14.029,4.1,6.341,14.068,6.349,22.54,19.34,8.67,-183.62,11.26,4.4,5.38,12.421,2.783,1.724,3.803,1.591,0.112,0.455,0.051,0.539,45.691,1.23,3.678,0.269,0,29.11,28.87,-0.24,0,12.64,0.88,0.069,0.015,0.536,0.484
21,2013,17.582,3.9,7.102,17.632,7.11,23.47,19.75,16.93,29.19,12.8,5.63,3.1,12.56,2.903,1.939,3.895,1.288,0.461,0.358,0.165,0.636,46.002,1.89,3.663,0.256,0,30.12,29.75,-0.37,0,12.27,0.87,0.071,0.02,0.682,0.606
21,2014,17.79,4.13,6.502,17.791,6.502,23.06,18.58,12.23,3.53,12.23,4.47,2.24,12.591,2.859,1.827,3.852,1.768,0.414,0.373,0.154,0.621,44.804,0.09,3.559,0.288,0,30.33,30.31,-0.02,0,12.04,0.87,0.073,0.018,0.619,0.5
21,2015,20.742,3.59,7.199,20.742,7.199,24.66,21.25,12.92,14.38,12.83,6.62,2.21,13.024,3.119,2.046,4.178,1.628,0.578,0.322,0.186,0.672,45.832,1.23,3.519,0.285,0,31.6,31.36,-0.24,0,11.64,0.87,0.075,0.021,0.66,0.558
21,2016,20.708,3.53,7.102,20.709,7.102,23.13,22.03,8.39,-0.48,11.37,6.2,2.35,13.324,3.093,1.98,4.218,0.542,0.427,0.364,0.156,0.628,47.803,-1.16,3.588,0.321,3.85,29.48,31.71,6.08,94.82,11.51,0.87,0.075,0.022,0.721,0.805
21,2017,23.441,3.69,7.708,23.441,7.708,23.71,22.9,7.85,41.7,12.1,7.62,2.28,13.287,3.186,2.076,4.296,3.274,0.61,0.297,0.181,0.695,49.325,1.25,3.712,0.312,3.8,28.09,30.67,6.38,96.14,11.9,0.87,0.073,0.019,0.609,0.372
21,2018,26.585,3.33,8.122,26.585,8.122,24.32,23.15,12.22,23.06,13.24,8.88,2.42,13.014,3.164,2.214,4.265,1.981,0.514,0.313,0.161,0.679,47.745,1.62,3.669,0.303,4,30.89,30.93,4.04,91.31,11.8,0.87,0.074,0.021,0.663,0.514
21,2019,26.097,3.07,8.487,26.097,8.487,24.23,22.82,12.87,12.08,13.56,6.94,2.24,12.977,3.102,2.396,4.196,2.199,0.448,0.336,0.15,0.657,45.963,2.42,3.542,0.297,3.83,31.47,30.81,3.17,95.32,11.85,0.87,0.073,0.02,0.633,0.472
21,2020,23.873,2.85,7.928,23.873,7.928,24.3,20.91,14.77,10.73,13.21,4.15,1.88,13.086,3.259,2.4,4.301,3.629,0.556,0.329,0.183,0.663,43.231,0.74,3.304,0.3,3.38,32.55,29.76,0.59,108.11,12.26,0.87,0.071,0.017,0.517,0.317
21,2021,27.935,2.44,8.721,27.935,8.721,26.88,22.63,17.55,24.4,14.51,4.67,1.68,12.885,3.424,2.556,4.406,2.741,0.577,0.296,0.171,0.695,43.972,1.04,3.413,0.267,3.12,32.56,28.29,-1.15,116.87,12.9,0.87,0.068,0.018,0.535,0.401
21,2022,30.592,2.73,9.469,30.592,9.469,29.73,25.8,17.18,36.05,15.37,6.71,1.65,12.149,3.434,2.575,4.361,1.543,0.438,0.322,0.141,0.678,44.675,0.99,3.677,0.261,3.25,31.24,29.4,1.41,112.24,12.41,0.88,0.071,0.017,0.499,0.526
21,2023,27.536,2.84,9.45,27.536,9.45,30.44,25.59,14.56,3.93,14.65,9.72,1.79,12.26,3.349,2.597,4.426,2.784,0.355,0.363,0.129,0.637,44.614,0.96,3.639,0.272,3.41,30.33,29.67,2.75,107.07,12.3,0.88,0.071,0.018,0.533,0.391
