enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
51,2004,21.559,5.51,12.839,23.386,13.466,38.42,29.02,14.07,42.38,21.58,7.08,3,42.86,12.647,7.717,15.206,10.64,0.175,0.605,0.106,0.395,71.307,3.77,1.664,0.184,62.62,35.27,82.5,109.85,5.83,4.42,0.57,0.129,0.018,0.139,0.141
51,2005,23.242,6.12,14.508,25.826,15.475,45.95,29.89,21.68,101.17,24.53,6.92,0,44.509,13.783,8.818,15.877,9.561,0.135,0.642,0.087,0.358,73.228,1.24,1.645,0.199,58.21,38.88,82.85,102.18,6.27,4.41,0.55,0.126,0.019,0.136,0.164
51,2006,23.337,7.14,14.917,25.655,15.831,49.06,30.04,18.01,73.5,26.19,9.29,0,44.046,14.104,9.308,16.049,8.922,0.113,0.637,0.072,0.363,70.588,-0.92,1.603,0.423,56.84,39.17,84.79,102.46,6.42,4.3,0.56,0.13,0.022,0.158,0.2
51,2007,22.411,5.52,14.51,24.384,15.312,48.21,27.77,27.76,43.61,26.7,9.81,0,43.86,13.058,9.136,14.713,9.587,0.077,0.657,0.051,0.343,69.662,42.76,1.588,0.295,54.67,39.67,83.6,98.6,6.68,4.37,0.56,0.129,0.019,0.147,0.167
51,2008,25.364,5.91,16.285,28.715,17.603,52.5,28.26,20.59,34.58,30.23,6.17,0,45.028,13.065,10.111,14.791,7.984,0.08,0.629,0.05,0.371,72.521,1.94,1.611,0.233,51.83,41.49,81.28,91.62,7.04,4.49,0.55,0.122,0.024,0.185,0.232
51,2009,18.001,5.64,11.573,20.275,12.473,48.36,25.71,7.72,16.12,26.65,8.6,0,44.87,12.801,7.753,14.8,6.677,0.093,0.656,0.061,0.344,66.98,-21.63,1.493,0.257,54.05,40.04,82.78,96.79,6.75,4.41,0.55,0.125,0.024,0.186,0.262
51,2010,20.676,5.76,13.784,22.263,14.473,50.17,23.53,16.57,11.18,26.7,8.75,0.85,46.282,13.012,10.03,15.094,14.879,0.061,0.676,0.041,0.324,63.609,21.59,1.374,0.28,53.11,40.85,78.58,90.84,6.87,4.65,0.54,0.116,0.018,0.135,0.106
51,2011,21.769,5.43,14.502,23.375,15.197,57.8,25.72,11.37,120.36,31.84,8.74,0.64,45.742,14.122,10.603,15.902,6.86,0.067,0.656,0.044,0.344,62.562,0.95,1.368,0.268,52.51,45.54,79.52,86.49,6.95,4.59,0.54,0.118,0.021,0.152,0.238
51,2012,21.865,4.58,14.516,23.236,15.108,51.69,27.13,7.03,5.61,28.62,7.23,0.76,43.496,13.154,9.477,14.852,5.405,0.037,0.671,0.025,0.329,66.625,1.06,1.532,0.29,49.05,41.78,82.19,89.46,7.44,4.44,0.57,0.127,0.024,0.183,0.309
51,2013,23.036,4.64,14.977,24.069,15.407,50.27,25.73,15.74,-39.73,27.1,6.72,0,43.59,12.792,9.766,14.775,9.616,0.123,0.632,0.078,0.368,66.852,2.37,1.534,0.302,45.05,41.13,85.71,89.63,8.1,4.26,0.56,0.132,0.024,0.185,0.197
51,2014,24.588,3.98,14.904,25.56,15.255,57.3,27.11,12.17,36.06,30.08,6.35,2.41,44.771,13.238,9.687,15.346,7.673,0.127,0.582,0.074,0.418,68.878,0.73,1.538,0.312,43.01,42.78,88.33,88.56,8.49,4.13,0.55,0.134,0.032,0.239,0.292
51,2015,27.819,4.06,16.287,28.829,16.629,63.95,28.96,15.28,20.07,29.77,5.07,2.13,45.969,13.643,10.696,15.764,12.147,0.099,0.588,0.058,0.412,70.001,1.81,1.523,0.292,40.51,44.82,91.44,87.13,9.01,3.99,0.54,0.135,0.031,0.231,0.206
51,2016,30.122,3.97,17.498,31.15,17.84,62.97,28.78,17.26,237.53,30.2,4.83,1.15,46.241,13.905,11.614,15.95,6.968,0.166,0.573,0.095,0.427,69.671,2.12,1.507,0.287,37.2,45.32,96.2,88.08,9.81,3.79,0.54,0.142,0.035,0.254,0.336
51,2017,34.381,4.9,18.997,35.584,19.359,57.55,28.1,17.37,39.07,32.22,4.51,2.02,44.576,13.825,12.344,15.91,7.98,0.306,0.533,0.163,0.467,68.605,2.93,1.539,0.279,36.76,40.64,94.84,90.96,9.93,3.85,0.55,0.144,0.032,0.233,0.287
51,2018,17.4,1.49,8.442,18.101,8.604,51.17,25.93,-5.56,910.87,14.98,6.18,1.42,43.839,12.213,5.311,14.339,10.789,0.388,0.435,0.169,0.565,69.684,8.44,1.59,0.667,35.98,38.63,92.1,89.45,10.15,3.96,0.56,0.142,0.028,0.231,0.207
51,2019,42.743,3.19,17.422,44.826,17.758,54.85,29.51,9.58,155.55,29.06,8.35,1.34,44.671,12.199,10.3,14.04,12.23,0.385,0.381,0.147,0.619,75.558,15.76,1.691,0.345,36.25,41.24,91.77,86.78,10.07,3.98,0.55,0.139,0.029,0.234,0.19
51,2020,29.705,1.56,9.223,31.421,9.382,29.81,16.01,-9.71,-36.83,17.01,5.82,1.08,43.422,8.328,6.788,11.32,3.74,1.616,0.257,0.415,0.743,58.995,1.05,1.359,0.597,34.26,41.91,112.02,104.37,10.65,3.26,0.57,0.174,0.029,0.349,0.437
51,2021,55.009,3.26,16.58,57.808,16.826,58.37,27.14,15.21,1906.47,33.35,6.17,2.03,44.82,15.576,12.859,17.365,13.386,1.004,0.338,0.34,0.662,57.792,1.02,1.289,0.301,29.55,37.75,105.6,97.4,12.35,3.46,0.55,0.16,0.016,0.1,0.104
51,2022,43.112,3.53,15.49,44.84,15.708,53.92,23.15,33.91,4.35,31.36,7.99,1.61,45.984,14.29,12.944,16.089,9.484,0.826,0.379,0.313,0.621,55.031,-1.49,1.197,0.317,35.67,44.8,110.48,101.35,10.23,3.3,0.54,0.163,0.016,0.114,0.146
51,2023,34.625,3.01,13.025,36.009,13.216,44.08,20.44,8.03,-213.16,23.01,10.74,0,43.525,11.549,9.899,13.226,9.513,0.867,0.373,0.324,0.627,57.268,1.24,1.316,0.41,31.35,39.24,106.47,98.58,11.64,3.43,0.56,0.165,0.019,0.164,0.166
