enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
76,2011,18.066,11.58,7.515,19.685,7.781,33.96,21.1,-3.08,18.67,9.26,5.52,1.61,27.49,13.013,7.525,21.795,3.332,0.504,0.42,0.212,0.574,27.452,0.85,0.999,0.441,45.59,62.75,54.72,37.56,8.01,6.67,0.73,0.109,0.098,0.756,0.747
76,2012,19.093,13.74,7.911,19.617,8,37.32,24.59,-0.5,15.77,9.96,5.48,2.25,26.755,14.053,7.391,21.643,0.952,0.481,0.409,0.197,0.583,28.639,0.79,1.07,0.473,42.39,61.36,51.06,32.09,8.61,7.15,0.73,0.102,0.108,0.767,0.919
76,2013,15.103,11.53,6.231,15.52,6.301,29.72,20.1,-5.93,-19.26,7.74,5.33,2.01,25.084,11.571,5.827,19.176,1.402,0.467,0.416,0.194,0.577,26.823,1.56,1.069,0.426,39.99,59.48,48.3,28.81,9.13,7.56,0.75,0.099,0.109,0.944,0.886
76,2014,11.563,8.32,4.828,11.861,4.879,23.42,16.04,-2.27,-43.13,5.98,5.63,1.98,24.053,10.228,4.925,17.781,-0.542,0.457,0.419,0.191,0.568,23.579,1.25,0.98,0.505,39.04,62.03,47.49,24.5,9.35,7.69,0.76,0.099,0.13,1.276,1.043
76,2015,4.454,3.3,1.81,4.556,1.826,11.32,7.7,-34.6,-65.06,1.56,4.81,1.46,18.457,3.904,2.002,16.259,-0.336,0.625,0.393,0.246,0.593,16.687,1.28,0.904,0.564,33.68,57.46,39.37,15.59,10.84,9.27,0.82,0.088,0.124,3.18,1.028
76,2016,5.565,4.68,2.24,5.668,2.256,6.11,4.24,-73.52,2.31,0.79,5.03,1.71,20.01,1.289,3.547,18.644,-3.616,0.616,0.412,0.254,0.575,12.634,-1.94,0.631,0.598,33.51,71.71,45.04,6.84,10.89,8.1,0.8,0.099,0.175,13.592,1.26
76,2017,6.482,5.14,2.721,6.623,2.745,6.7,4.74,-124.38,19.87,2.21,5.02,1.94,23.984,3.59,4.844,17.75,-1.239,0.577,0.427,0.247,0.56,13.472,1.24,0.562,0.8,32.59,82.87,53.23,2.95,11.2,6.86,0.76,0.111,0.142,3.943,1.096
76,2018,8.211,6.57,3.645,8.426,3.687,10.35,7.03,-565.84,-5.44,2.83,4.71,2.58,22.397,4.708,5.789,19.675,5.736,0.46,0.46,0.212,0.53,14.102,0.62,0.63,1.221,33.18,78.4,50.11,4.89,11,7.28,0.78,0.107,0.092,1.961,0.617
76,2019,10.076,8.47,4.584,10.672,4.704,15.92,10.61,-1291.89,14.18,5.08,5.18,4.12,23.939,8.29,6.217,18.886,4.141,0.446,0.45,0.201,0.54,17.651,0.41,0.737,0.733,31.88,68.57,40.92,4.23,11.45,8.92,0.76,0.085,0.093,1.119,0.691
76,2020,9.695,7.88,4.251,10.621,4.42,14.48,9.89,82.3,4.93,4.78,5.11,4.18,24.982,8.71,6.393,20.461,7.305,0.521,0.427,0.223,0.563,16.614,1.04,0.665,0.718,37.03,75.26,44.19,5.96,9.86,8.26,0.75,0.091,0.067,0.769,0.478
76,2021,-6.569,-6.2,-2.685,-7.277,-2.796,-3.69,-2.46,176.93,86.76,-3.45,5.43,2.98,16.383,-6.069,-6.05,14.937,3.374,0.73,0.39,0.284,0.601,7.271,1.36,0.444,-,49.63,94.75,58.09,12.97,7.35,6.28,0.84,0.133,0.09,0,0.727
76,2022,14.883,12.94,5.73,16.583,5.965,21.42,13.87,-5333.33,102.72,6.79,5.32,2.55,28.168,12.958,8.683,22.784,9.785,0.564,0.381,0.215,0.608,18.588,0.45,0.66,0.523,35.63,83.13,47.72,0.22,10.24,7.65,0.72,0.094,0.067,0.516,0.406
76,2023,18.371,13.31,6.873,20.378,7.136,35.43,23.12,81.44,56.62,10.63,6.92,3.46,30.842,18.872,7.795,22.423,12.03,0.51,0.368,0.188,0.623,27.192,0.58,0.882,0.35,32.13,78.36,42.98,-3.25,11.36,8.49,0.69,0.081,0.06,0.316,0.331
