enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
36,2004,15.389,2.8,12.348,17.283,13.539,43.38,19.35,-5.64,-166.56,21.45,18.2,0,56.713,25.009,18.715,41.83,26.074,0.031,0.803,0.025,0.197,37.418,1.13,0.66,0.087,33.51,44.8,67.07,55.78,10.89,5.44,0.43,0.08,0.121,0.485,0.317
36,2005,19.669,5.19,15.776,21.785,17.109,62.35,25.2,-9.68,1162.67,28.14,16.36,0,57.722,29.612,21.971,43.904,27.116,0.023,0.801,0.019,0.199,41.446,1.06,0.718,0.138,31.79,45.46,64.86,51.19,11.48,5.63,0.42,0.075,0.112,0.379,0.293
36,2006,23.178,5.68,17.965,25.798,19.499,73.54,30.52,36.12,25.02,29.63,15.67,0,59.365,31.139,22.315,42.974,23.193,0.067,0.749,0.05,0.251,47.791,1.07,0.805,0.229,32.49,48.49,66.48,50.48,11.23,5.49,0.41,0.074,0.15,0.481,0.392
36,2007,13.832,4.35,10.434,15.472,11.342,35.76,15.73,10.54,-146.95,14.13,16.27,0,51.489,17.543,14.256,31.426,13.682,0.055,0.76,0.042,0.24,37.686,0.79,0.732,0.467,34.16,47.9,79.11,65.37,10.68,4.61,0.49,0.105,0.163,0.931,0.544
36,2008,17.547,4.86,13.413,19.449,14.497,45.75,19.57,8.4,75.09,19.02,12.46,0,51.923,22.187,18.198,34.703,19.891,0.05,0.768,0.038,0.232,38.27,1.04,0.737,0.361,25.16,45.72,76.09,55.53,14.51,4.8,0.48,0.1,0.13,0.588,0.396
36,2009,12.859,6.24,9.973,14.214,10.77,37.88,17.15,-6.58,-12.04,19.03,9.35,0.47,55.457,25.712,14.08,32.752,15.242,0.033,0.784,0.025,0.216,39.283,2.29,0.708,0.539,20.82,51.79,77.55,46.58,17.53,4.71,0.45,0.095,0.138,0.538,0.476
36,2010,10.754,3.98,8.437,11.987,9.177,29.81,12.94,-22.03,-178.07,13.06,10.48,0.06,55.687,16.916,12.438,30.623,18.946,0.053,0.785,0.042,0.215,37.775,0.64,0.678,0.698,20.7,50.1,78.31,48.91,17.63,4.66,0.44,0.095,0.129,0.76,0.404
36,2011,25.159,10.75,19.718,28.194,21.535,90.24,32.3,36.62,1139.27,31.46,9.72,0.46,65.312,35.733,26.28,47.413,26.296,0.043,0.782,0.033,0.218,49.004,0.9,0.75,0.323,21.5,50.33,80.71,51.88,16.97,4.52,0.35,0.077,0.12,0.335,0.313
36,2012,27.149,10.28,19.273,34.777,22.827,84.94,31.56,27.8,10.77,29.58,7.25,0.87,62.514,32.365,23.967,44.234,18.765,0.16,0.646,0.103,0.354,50.269,1.65,0.804,0.333,22.03,47.3,70.8,45.53,16.57,5.16,0.37,0.073,0.201,0.62,0.517
36,2013,22.664,11.39,14.157,33.527,17.749,57.31,22.92,25.01,-23.27,19.9,7.24,0.87,62.149,27.442,20.631,42.153,13.202,0.263,0.607,0.159,0.393,42.646,0.68,0.686,0.415,25.6,54.04,79.82,51.38,14.26,4.57,0.38,0.083,0.222,0.809,0.627
36,2014,17.577,7.95,10.888,24.714,13.26,42.84,17.11,20.38,-17.42,15.38,7.78,1.81,59.803,23.774,18.252,39.628,19.028,0.231,0.631,0.146,0.369,35.676,0.83,0.597,0.488,25.67,51.61,76.71,50.77,14.22,4.76,0.4,0.084,0.204,0.858,0.517
36,2015,20.512,6.66,12.704,28.151,15.271,49.46,20.68,4.65,35.52,16.89,7.1,1.42,63.735,27.997,20.949,43.927,18.459,0.244,0.608,0.149,0.392,38.651,0.98,0.606,0.394,26.16,51.5,76.07,50.73,13.95,4.8,0.36,0.076,0.181,0.646,0.495
36,2016,19.53,7.34,11.812,26.442,14.031,44.7,17.99,-0.75,9.49,16.18,6.94,1.86,62.648,25.934,20.631,42.02,21.122,0.371,0.602,0.223,0.398,35.87,-0.05,0.573,0.386,30.38,42.47,83.32,71.23,12.02,4.38,0.37,0.085,0.132,0.51,0.385
36,2017,16.206,6.26,9.606,23.325,11.728,38.63,15.29,-0.33,1.66,14.76,8.47,3.06,61.012,25.051,17.371,36.134,20.515,0.382,0.584,0.223,0.416,33.739,1.63,0.553,0.382,29.12,35.77,84.5,77.85,12.53,4.32,0.39,0.09,0.162,0.647,0.441
36,2018,14.198,4.54,8.117,25.768,10.92,52.48,21.12,1.74,-29.34,9.14,8.88,2.48,62.297,29.372,15.298,46.409,16.463,0.388,0.56,0.218,0.44,33.053,-0.11,0.531,0.312,29.94,41.67,96.68,84.95,12.19,3.78,0.38,0.1,0.188,0.639,0.533
36,2019,29.325,10.33,16.761,60.067,23.691,51.79,21.91,26.67,321.46,20.45,6.59,1.76,61.734,32.808,29.716,46.395,20.115,0.354,0.583,0.206,0.417,34.821,9.51,0.564,0.262,31.76,45.45,95.83,82.14,11.49,3.81,0.38,0.1,0.214,0.653,0.516
36,2020,27.683,8.36,15.916,53.547,22.036,46.26,21.77,23.59,-16.48,18.05,5.66,1.77,58.556,31.165,29.248,49.153,23.528,0.374,0.568,0.212,0.432,31.865,1.67,0.544,0.254,36.47,48.66,97.89,85.7,10.01,3.73,0.41,0.111,0.225,0.723,0.489
36,2021,26.364,10.55,14.432,48.92,19.305,45.47,21.2,22.95,-70.18,17.67,4.27,1.92,56.008,30.663,26.839,48.732,26.88,0.449,0.529,0.238,0.471,30.117,0.99,0.538,0.259,33.85,51.73,91.48,73.6,10.78,3.99,0.44,0.11,0.186,0.605,0.408
36,2022,22.522,10.24,12.36,37.417,15.814,35.01,16.56,19.55,-0.04,17.06,4.47,1.6,55.445,27.943,25.142,43.141,11.55,0.4,0.566,0.226,0.434,27.257,0.12,0.492,0.262,37.5,58.72,99.54,78.32,9.73,3.67,0.45,0.122,0.257,0.921,0.69
36,2023,8.144,7.54,4.573,12.428,5.67,10.98,5.68,-17.59,-111.99,1.8,6.76,1.24,42.608,3.705,12.71,33.779,-15.252,0.414,0.557,0.231,0.433,15.33,0.95,0.36,0.793,39.33,77.37,121.03,82.99,9.28,3.02,0.57,0.19,0.397,10.723,1.623
