enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow
71,2012,2.702,2.53,0.933,2.702,0.933,4.81,2.39,-154.63,-40.58,0.56,4.19,0.19,11.812,1.914,1.526,8.199,-0.429,1.138,0.344,0.392,0.639,7.224,1.33,0.612,0.579,115.46,41.88,32.73,106.31,3.16,11.15,0.88,0.079,0.082,4.308,1.055
71,2013,7.928,6.24,2.722,7.928,2.722,13.21,6.45,336.77,15.84,2.74,4.43,0.16,15.515,5.987,4.361,11.474,2.163,1.163,0.342,0.398,0.64,9.683,1.11,0.624,0.284,116.76,45.93,35.05,105.88,3.13,10.41,0.84,0.081,0.089,1.495,0.805
71,2014,13.217,10.41,4.572,13.217,4.572,20.93,9.63,59.89,15.35,4.75,3.97,0.12,19.036,8.922,7.096,14.446,3.765,1.128,0.349,0.394,0.633,12.265,1.23,0.644,0.281,108.83,39.44,32.88,102.27,3.35,11.1,0.81,0.073,0.104,1.169,0.735
71,2015,12.856,8.14,4.505,12.856,4.505,20.79,9.29,36.74,6.39,4.73,4.01,0.12,19.802,10.1,7.98,15.88,1.205,1.13,0.352,0.398,0.63,11.179,1.06,0.565,0.284,116.57,41.9,36.49,111.16,3.13,10,0.8,0.08,0.123,1.221,0.911
71,2016,14.234,13.06,5.017,14.234,5.017,21.82,9.95,30.78,-9.33,5.28,2.92,0.2,20.412,10.048,8.142,16.353,1.414,1.092,0.353,0.386,0.629,12.576,1.97,0.616,0.286,101.34,37.55,32.83,96.62,3.6,11.12,0.8,0.072,0.143,1.422,0.91
71,2017,10.69,10.28,3.808,10.69,3.808,15.86,7.09,9.76,-23.4,3.55,3.79,0.16,17.621,7.227,6.635,13.893,0.098,1.094,0.359,0.393,0.627,10.113,0.7,0.574,0.337,107.29,39.78,35.72,103.23,3.4,10.22,0.82,0.081,0.128,1.776,0.992
71,2018,14.176,13.25,5.191,14.176,5.191,19.95,8.54,8.1,36.37,4.75,3.39,0.15,18.688,8.169,8.489,14.915,2.125,1.033,0.372,0.385,0.614,11.427,2.05,0.611,0.264,101.72,38.17,36.54,100.09,3.59,9.99,0.81,0.081,0.122,1.5,0.852
71,2019,9.523,10.24,3.548,9.747,3.578,15.95,6.71,-1.67,-0.87,3.82,2.88,0.14,18.011,8.164,6.229,13.584,0.092,1.057,0.373,0.394,0.613,10.258,1.8,0.57,0.138,108.91,39.66,39.71,108.96,3.35,9.19,0.82,0.089,0.124,1.515,0.993
71,2020,10.205,11.73,3.852,10.71,3.922,19.75,8.14,2.31,-7.34,3.86,2.19,0.21,18.017,8.033,6.818,14.841,-4.514,1.035,0.382,0.395,0.605,10.18,0.52,0.565,0.306,106.99,36.86,38.61,108.74,3.41,9.45,0.82,0.087,0.125,1.562,1.562
71,2021,10.155,10.05,3.846,10.666,3.917,19.85,7.73,8.28,-1.98,3.3,2.25,0.18,17.757,8.076,8.25,16.973,-3.824,1.096,0.376,0.412,0.61,8.278,2.13,0.466,0.315,119.87,43.47,44.41,120.81,3.04,8.22,0.82,0.1,0.138,1.714,1.382
71,2022,11.009,9.83,4.203,11.545,4.279,24.37,8.9,5.8,12.16,3.62,2.1,0.12,19.03,9.547,9.083,18.626,-0.343,1.01,0.388,0.391,0.599,8.807,0.83,0.463,0.266,113.58,53.97,50.08,109.69,3.21,7.29,0.81,0.111,0.122,1.279,1.029
71,2023,8.464,9.3,3.255,8.861,3.312,20.58,7.28,3.13,-5.5,2.81,1.93,0.16,16.991,7.334,6.598,15.492,-2.021,1.037,0.381,0.395,0.606,8.384,1.64,0.493,0.35,107.63,58.14,50.67,100.16,3.39,7.2,0.83,0.115,0.1,1.36,1.254
